95,258,142,258,142,278,95,278,DATE:
96,309,145,309,145,327,96,327,FROM:
98,359,125,359,125,374,98,374,TO:
99,422,176,422,176,442,99,442,ADDRESS:
487,173,528,173,528,181,487,181,Telephone
486,182,518,182,518,190,486,190,Telefax
98,626,132,626,132,643,98,643,Re.:
303,154,360,154,360,175,303,175,2463
648,779,691,779,691,923,648,923,2505430204
686,954,706,954,706,962,686,962,27/94
487,138,539,138,539,151,487,151,Contract
542,138,602,138,602,151,542,151,Research
486,94,648,94,648,139,486,139,INBIFO
95,110,385,110,385,130,95,130,INBIFO Institut für biologische Forschung GmbH
96,156,258,156,258,175,96,175,TELEFAX MESSAGE No.:
98,193,402,193,402,205,98,205,INBIFO bioloische Forschnung GmbH Fuggesstr 3- D- 51149 Cologne
267,263,338,263,338,277,267,277,28 Apr. 98
267,309,404,309,404,326,267,326,Dr. Wolf Reininghaus
267,359,422,359,422,389,267,389,Dr. Don Leyden, Dept. Scientific Affairs
487,330,631,330,631,359,487,359,98 -04 -28 12: 05 OUT
267,422,484,422,484,454,267,454,Philip Morris Europe Fabriques de Tabac Reunies S. A.
267,469,396,469,396,485,267,485,CH- 2003 Neuchatel
335,514,454,514,454,531,335,531,0041- 32- 888 5776
267,517,322,517,322,531,267,531,Fax no:
511,401,645,401,645,500,511,500,Telefax- Original Ablage
99,563,335,563,335,578,99,578,NUMBER OF FOLLOWING PAGES
370,553,563,553,563,595,370,595,21 
135,627,278,627,278,642,135,642,TPM/ Nocotine ratio
101,670,257,670,257,688,101,688,For your information!
552,936,620,936,620,946,552,946,Cologne HRB 367
561,947,641,947,641,957,561,957,Dr. Wolf Reninghaus
493,946,562,946,562,956,493,956,General Manager
493,937,551,937,551,947,493,947,Trade Register
529,172,588,172,588,183,529,183,(0 22 03) 303 -1
518,182,585,182,585,192,518,192,(0 22 03) 303 -362
494,212,553,212,553,238,494,238,-/BVI DLEY FAX
